FrequencyX,FrequencyY,FrequencyZ
28.2205352783,543.801925659,33.4423065186
20.5537492836,1.99720663941,12.897950114
10.8073350674,2.216039035,18.4042667766
9.89736637167,2.31165115916,7.25186447562
3.43485061912,2.03838234637,5.62738164834
6.53419713347,1.33930655567,5.92504639975
3.68319636914,2.17588444796,8.19886025807
5.92474778027,1.59827458334,4.09995387538
3.57598378486,3.09560213738,5.35801353501
4.0378814417,1.22181582998,3.19433425549
2.77439207866,3.03849250687,4.03673492198
9.16147492457,0.363282823638,0.379816423584
1.99386320763,4.03622856791,1.08249394753
8.05564475508,3.1485553877,3.10171313726
2.7658055763,2.64365887006,1.50529628612
12.3938461718,5.97229737125,1.71440175448
13.059359644,3.82727805572,3.21483801959
9.01090968784,3.53268899271,4.59005206154
5.04210421678,2.96281883794,3.18244375846
4.81724651286,6.34643787998,1.91291006636
0.611050429114,6.14471147279,5.1481809339
1.69884028311,4.3475331767,0.377262757531
1.73129056344,9.90702231363,4.18256144811
2.63505098696,3.20031851556,1.33963005094
1.05044236712,14.876695047,7.7835823749
1.64261933494,8.60550669942,3.3971034455
3.18183898747,11.8456755356,6.61657781964
0.426227922603,17.7368376268,7.55473728522
1.38143423766,7.39536414061,4.12621835527
0.922833048172,19.0956419162,7.90166655776
3.22388909969,13.2675820271,3.04340979542
1.54008106434,9.17329281783,4.49143327717
1.70862483807,27.5924257343,8.37313038285
5.58299020338,31.7015610933,13.4405124881
3.43703759844,25.6296169659,11.800556514
4.70764444799,14.8086270915,8.8698064139
4.97139304612,4.82451324067,4.92643485848
2.30749673329,2.04301169131,0.400890071561
5.390534729,8.71094691436,4.72581142804
2.66629566935,11.4116248669,3.78021752953
5.02785259448,4.89065346774,0.403309510746
3.10070130642,5.90703153919,2.45981887538
3.2427409199,9.02932291647,5.69312948689
2.8219311278,4.0740660859,2.97958895699
1.68564343561,2.47208807923,1.98004744293
3.20716455705,4.89242713888,3.80780774179
2.17292011254,5.64893496448,0.722012518885
1.07370271378,3.78082881245,0.164566751644
3.10062872869,3.71992972685,2.28055011466
3.86133720329,4.84060147792,2.59808082881
6.43864594157,4.37245679369,2.42753544339
9.02648827299,5.19534864358,3.70237117843
9.86036859402,1.9659589159,1.75390888728
6.33833122836,2.45778559738,2.4156949777
2.38452140641,3.56736049584,1.8744746701
4.96120574535,1.36759540643,1.12090090536
3.50751435489,2.54189897097,0.867058784699
1.17894772293,1.04828237687,1.28328567716
2.50991831853,5.68572868333,0.928849538287
1.92723037655,4.76863313532,2.22937882871
0.0635995497081,4.80221402685,3.22270200518
1.61249903114,9.93635552261,2.80899730773
1.1804352179,4.33156972034,1.42172861843
1.07083195122,5.41442286015,3.62817924474
2.20370410974,5.58934801925,3.88754131616
2.08304027096,4.76869909059,4.65214404169
2.43604006458,12.184276162,5.60968764511
2.80944344978,11.6329670798,6.98077299357
3.78981961718,8.53384817929,5.88613924566
2.94600486616,5.72785461285,3.54624657114
1.85930862109,2.09419151177,0.619126486466
2.02950066875,1.8672318262,2.45062952464
2.4045298699,2.41315328141,2.45510319859
3.34554646897,6.07293807852,2.74867440232
4.50727679208,2.73382729241,3.25095072051
2.41251494946,5.39564230512,2.43277619262
1.11335369529,5.65681632258,2.02982863325
1.99791930595,4.16578990619,0.649542678492
2.4059174909,3.04015455507,0.772050803921
2.78229378228,0.235719876668,2.67189029762
2.33873091926,1.59891525158,3.13657308747
1.25726465136,2.3284680577,2.06750550386
1.96041868075,6.25600667371,2.40156079107
2.74220864308,6.81382947623,2.67038846083
1.48101993744,3.23389357038,1.90902922457
2.07527346829,0.95098713169,3.31186339834
1.80910211847,1.98423746319,2.9087373673
2.3356436359,0.203786500936,0.90206133287
3.99519998645,2.23964937069,2.5266236321
7.0540578444,4.46494174329,1.12990279997
5.28652022896,6.44203294851,2.23521657725
2.54927134219,7.94647996083,2.83761903691
3.15136070702,6.40398521066,1.68412676187
4.4548979549,1.65635283191,2.94990542465
5.34311452813,2.74854942122,1.84444418032
7.04534728934,3.23897469099,0.220678515647
5.27761357505,2.85171199563,2.02818311929
1.51516376553,1.38000828406,3.70736317639
0.845775497154,4.51151011046,4.65994621605
0.82744871931,5.98995242363,4.97087249056
2.43125436768,6.13601802634,5.22702114661
5.03230362988,6.27199581883,6.21180088076
2.43504092877,7.26082811958,6.23952258841
1.23359872257,7.38146356796,5.28683923733
0.742211083958,5.96295090523,3.40890226582
2.07774580093,8.3598938818,4.16975508676
0.913777051806,8.1582894217,4.62232978912
2.22337143763,5.89533492786,3.56810161773
3.49622243641,5.09903202696,2.39654191375
0.488933282461,3.67453005815,2.92050312725
4.04989117124,4.69784732389,3.15010027323
1.30162949628,4.62712734583,1.85413652908
5.1619534674,0.552410810683,1.1418974506
4.92070882019,2.26179658889,2.55136498237
2.10606730009,5.34314385362,1.81917654137
6.69975605931,6.39142697051,1.4802026139
5.33458045574,4.13096209544,3.36977892428
1.29851623069,0.89008625822,3.58847786888
2.22900675549,5.48485813353,1.12276384009
2.51942640183,5.55417606025,1.95314162567
0.61620880127,0.514729797714,1.32468091079
2.82946001085,4.24336556577,0.0571081818564
2.23456736624,4.93150756525,1.08416862987
1.30113336773,3.55292758383,1.49026976869
1.66770899811,5.84052471501,1.67239267213
1.73175470831,6.55244413199,1.71327212059
0.903199450109,2.64076053406,0.677945572059
1.3316841488,4.98606334323,1.84745473315
1.53804746321,4.31026314332,1.27036181536
0.40480188947,3.5106386361,1.55672690201
0.977578074613,6.88230305927,1.72034495083
2.25248753493,5.43890131344,2.44509385217
3.54866883377,2.42527485701,4.06419379806
0.400520994137,0.438597015703,1.4592259701
4.19047522656,2.61270744494,4.58861914316
4.58265882878,3.99810185295,4.4532559115
4.50557393686,2.72135693439,1.55255137274
3.82657928738,1.4887130269,2.42488852595
1.7417280848,0.795412586578,1.27231671229
2.35026646291,3.66232327191,1.67239881555
1.05847478678,3.32684688281,2.69721414333
2.5371275889,2.77260319343,3.96892020912
3.90624439487,7.63331391195,5.53372197329
2.41816666949,5.09812710106,6.0953551705
1.62883085462,1.40762607373,4.13191312369
0.452593225505,6.09701180645,1.43811945296
1.22776396114,5.99976346074,1.72328160589
2.08942415706,2.87123706762,1.60039613495
2.28230449257,0.618741241165,5.46349938522
1.25316421455,2.68178700167,5.09200335481
0.557761342364,4.32273743415,2.68462295738
0.364984099915,2.87120864278,0.850801290308
1.28958487615,0.862346715579,0.94502850457
1.01725877438,2.38034002351,1.28144644988
0.747146356524,3.37228876117,1.84712406001
1.56115153011,0.379668268585,2.70520094232
3.53137776929,3.071717912,2.77100015683
3.55982453027,2.65317742045,4.03903218951
2.9929711452,1.78419075463,4.55813231949
1.16096030259,3.16874982793,2.1503647853
0.475582031817,2.8590856877,1.4178852618
1.12120118998,1.83323755236,2.85881000912
3.68135230942,2.24838203518,1.58679431726
3.73627348091,4.04434114409,3.6365966189
3.4978979633,5.20125881167,4.78740515335
4.32943781875,3.20121300295,3.09506201283
1.85370960986,1.09280326394,2.77296412575
0.825788400108,2.63944252687,3.64344924203
1.97430001754,2.95317046017,1.62769655073
1.49833590508,2.46154292765,1.63241083663
0.920720354285,0.373142287586,0.864545519777
2.26750116181,0.495712051126,2.02268304225
2.59234450493,1.50874491493,1.75051857504
2.21307896055,3.60614257385,0.826398249729
1.94204884777,3.92473118344,1.21220216137
1.27593156512,3.10626027843,0.976749575876
1.61354701385,4.17391991202,1.61351315441
1.51483202125,3.25885531943,1.2557667537
1.82231729501,0.640998342693,0.911773851729
1.35063182723,1.64466121869,1.06549390695
1.92747041959,0.544256050041,0.703350790659
2.81712061657,2.03497634904,2.51620078984
2.0282543064,1.25174723068,2.77469163211
0.5690324465,1.78627541365,2.50787599964
1.22723021458,2.52479687009,2.48355379007
1.86445999054,0.616440689603,0.415000263044
2.79043387653,3.48288183739,1.56854032138
2.65806981185,3.10505788696,2.70486058225
1.60610663945,0.333129670569,1.50687352498
0.456066525611,1.61766620813,0.498445297312
1.47473147494,2.22208828647,1.63868061707
1.82498408652,2.44072336172,0.484242510514
0.958177969445,1.6638275009,2.01228748003
1.548040308,0.920837071405,2.35163375064
2.97045499965,1.51385144638,1.96203576619
2.44098399309,2.57200347281,1.78455884247
1.41711007172,2.14372841161,2.21383576118
0.915693503497,0.582342281864,1.2033147929
1.70747956447,0.547632623591,0.42108517504
2.38035695702,1.18287311244,0.347839496165
2.23860562265,0.0435773447319,1.18630588396
1.87576517716,2.7924775559,2.11997434329
0.833535152235,4.09528177903,2.25647759772
0.950612854507,2.19451933836,2.76613234288
1.89447282098,0.619483216816,2.34211714143
1.54094523104,1.10501560844,1.67481434027
0.778729866686,1.25211486553,0.675944635599
0.781694649354,2.32200478854,0.355123064947
1.45485562625,2.28529358802,1.07261804399
1.83608198439,0.396881091902,1.66615402523
1.28137527087,1.2849798484,1.3384935472
1.17129807776,0.86524883847,2.3317111249
1.55008695596,0.839046352149,3.33564594519
1.60108893407,0.575330158308,1.77733796195
1.73467694038,0.632650288651,0.989064867288
1.64272016146,1.33784931075,1.30440175015
0.821285098104,1.38517478914,0.15697857386
0.862217759659,1.45561629522,1.14352798747
1.37201019296,2.0328704072,1.30768233988
1.01536488473,2.05090753043,0.19802079514
1.02718666467,0.733315270525,1.25432510302
1.31623360482,0.912473499997,1.76334697049
0.708276348066,1.46909540976,0.816505254204
0.477192977189,1.09428883587,1.5732024082
0.784581274369,0.457442592902,2.29718488345
0.323167687129,0.96357817071,1.32280573584
0.320826770715,1.0608447853,1.00375882658
0.384311135078,0.746947951018,0.939438419269
0.444064497741,0.421045254704,0.21646045698
0.240809938056,1.10273138273,0.253353404349
0.275628199603,2.10488745631,0.246198367581
0.682530643295,1.28624955383,1.16961005681
0.700352090406,1.66085639832,0.642616134855
1.95876593603,1.78963729303,0.810639978376
1.81427964819,1.6316210877,2.25794628041
0.274114272128,1.70806619034,1.52004929489
0.242857841301,0.444887503489,0.561867844325
0.999497084528,0.837207116647,2.10861710482
1.27480157357,0.960571928546,1.9587192068
0.26946540326,1.36694258357,1.35537807978
0.221775182519,2.06354116848,1.17587516876
0.705125023677,1.32415414775,0.747131879124
1.14297532633,0.868750050304,0.294877986348
0.703496942162,1.24073997803,1.06612135063
0.739208054006,0.553867809544,0.225906184624
1.03704370349,1.45830284977,1.1865358807
1.11496236276,0.919173611575,1.07995720551
1.07063017905,0.415795989909,0.899230619497
0.947096452076,0.713969826295,1.93054171408
0.607403603112,1.36002993825,1.51210562752
0.0505061054517,2.11786766935,0.533459571048
0.696840195401,1.19855406177,0.257606488906
0.619332245647,0.564503782312,0.84432347841
0.608995782055,1.54631170856,0.591426351491
0.753641529561,1.43975146393,0.427071420409
0.983459807073,1.62842788846,0.582817725975
0.784222694709,1.41872119584,0.680119317061
0.673333925143,0.535782668374,0.36249336481
0.288253563966,0.359731687006,1.41528548365
0.401874362888,0.776088671756,1.5173214291
0.727803502564,0.936600134724,1.73857381124
0.162180547278,0.803863813687,1.60195469157
0.525094803257,0.069990541114,0.682110554014
0.668422806225,0.92040177937,0.2487445402
0.599618805731,0.688917885432,0.440218701333
0.808855571982,0.831380804266,0.8248868996
0.978562348453,1.54157446963,0.827808903807
1.21508406667,0.620074683272,1.60186183891
0.975026851852,0.993662743085,0.988432327522
0.648703106645,1.75006223107,0.992795676167
1.32722998848,1.0734052906,1.57521316795
1.32722998848,1.0734052906,1.57521316795
0.648703106645,1.75006223107,0.992795676167
0.975026851852,0.993662743085,0.988432327522
1.21508406667,0.620074683272,1.60186183891
0.978562348453,1.54157446963,0.827808903807
0.808855571982,0.831380804266,0.8248868996
0.599618805731,0.688917885432,0.440218701333
0.668422806225,0.92040177937,0.2487445402
0.525094803257,0.069990541114,0.682110554014
0.162180547278,0.803863813687,1.60195469157
0.727803502564,0.936600134724,1.73857381124
0.401874362888,0.776088671756,1.5173214291
0.288253563966,0.359731687006,1.41528548365
0.673333925143,0.535782668374,0.36249336481
0.784222694709,1.41872119584,0.680119317061
0.983459807073,1.62842788846,0.582817725975
0.753641529561,1.43975146393,0.427071420409
0.608995782055,1.54631170856,0.591426351491
0.619332245647,0.564503782312,0.84432347841
0.696840195401,1.19855406177,0.257606488906
0.0505061054517,2.11786766935,0.533459571048
0.607403603112,1.36002993825,1.51210562752
0.947096452076,0.713969826295,1.93054171408
1.07063017905,0.415795989909,0.899230619497
1.11496236276,0.919173611575,1.07995720551
1.03704370349,1.45830284977,1.1865358807
0.739208054006,0.553867809544,0.225906184624
0.703496942162,1.24073997803,1.06612135063
1.14297532633,0.868750050304,0.294877986348
0.705125023677,1.32415414775,0.747131879124
0.221775182519,2.06354116848,1.17587516876
0.26946540326,1.36694258357,1.35537807978
1.27480157357,0.960571928546,1.9587192068
0.999497084528,0.837207116647,2.10861710482
0.242857841301,0.444887503489,0.561867844325
0.274114272128,1.70806619034,1.52004929489
1.81427964819,1.6316210877,2.25794628041
1.95876593603,1.78963729303,0.810639978376
0.700352090406,1.66085639832,0.642616134855
0.682530643295,1.28624955383,1.16961005681
0.275628199603,2.10488745631,0.246198367581
0.240809938056,1.10273138273,0.253353404349
0.444064497741,0.421045254704,0.21646045698
0.384311135078,0.746947951018,0.939438419269
0.320826770715,1.0608447853,1.00375882658
0.323167687129,0.96357817071,1.32280573584
0.784581274369,0.457442592902,2.29718488345
0.477192977189,1.09428883587,1.5732024082
0.708276348066,1.46909540976,0.816505254204
1.31623360482,0.912473499997,1.76334697049
1.02718666467,0.733315270525,1.25432510302
1.01536488473,2.05090753043,0.19802079514
1.37201019296,2.0328704072,1.30768233988
0.862217759659,1.45561629522,1.14352798747
0.821285098104,1.38517478914,0.15697857386
1.64272016146,1.33784931075,1.30440175015
1.73467694038,0.632650288651,0.989064867288
1.60108893407,0.575330158308,1.77733796195
1.55008695596,0.839046352149,3.33564594519
1.17129807776,0.86524883847,2.3317111249
1.28137527087,1.2849798484,1.3384935472
1.83608198439,0.396881091902,1.66615402523
1.45485562625,2.28529358802,1.07261804399
0.781694649354,2.32200478854,0.355123064947
0.778729866686,1.25211486553,0.675944635599
1.54094523104,1.10501560844,1.67481434027
1.89447282098,0.619483216816,2.34211714143
0.950612854507,2.19451933836,2.76613234288
0.833535152235,4.09528177903,2.25647759772
1.87576517716,2.7924775559,2.11997434329
2.23860562265,0.0435773447319,1.18630588396
2.38035695702,1.18287311244,0.347839496165
1.70747956447,0.547632623591,0.42108517504
0.915693503497,0.582342281864,1.2033147929
1.41711007172,2.14372841161,2.21383576118
2.44098399309,2.57200347281,1.78455884247
2.97045499965,1.51385144638,1.96203576619
1.548040308,0.920837071405,2.35163375064
0.958177969445,1.6638275009,2.01228748003
1.82498408652,2.44072336172,0.484242510514
1.47473147494,2.22208828647,1.63868061707
0.456066525611,1.61766620813,0.498445297312
1.60610663945,0.333129670569,1.50687352498
2.65806981185,3.10505788696,2.70486058225
2.79043387653,3.48288183739,1.56854032138
1.86445999054,0.616440689603,0.415000263044
1.22723021458,2.52479687009,2.48355379007
0.5690324465,1.78627541365,2.50787599964
2.0282543064,1.25174723068,2.77469163211
2.81712061657,2.03497634904,2.51620078984
1.92747041959,0.544256050041,0.703350790659
1.35063182723,1.64466121869,1.06549390695
1.82231729501,0.640998342693,0.911773851729
1.51483202125,3.25885531943,1.2557667537
1.61354701385,4.17391991202,1.61351315441
1.27593156512,3.10626027843,0.976749575876
1.94204884777,3.92473118344,1.21220216137
2.21307896055,3.60614257385,0.826398249729
2.59234450493,1.50874491493,1.75051857504
2.26750116181,0.495712051126,2.02268304225
0.920720354285,0.373142287586,0.864545519777
1.49833590508,2.46154292765,1.63241083663
1.97430001754,2.95317046017,1.62769655073
0.825788400108,2.63944252687,3.64344924203
1.85370960986,1.09280326394,2.77296412575
4.32943781875,3.20121300295,3.09506201283
3.4978979633,5.20125881167,4.78740515335
3.73627348091,4.04434114409,3.6365966189
3.68135230942,2.24838203518,1.58679431726
1.12120118998,1.83323755236,2.85881000912
0.475582031817,2.8590856877,1.4178852618
1.16096030259,3.16874982793,2.1503647853
2.9929711452,1.78419075463,4.55813231949
3.55982453027,2.65317742045,4.03903218951
3.53137776929,3.071717912,2.77100015683
1.56115153011,0.379668268585,2.70520094232
0.747146356524,3.37228876117,1.84712406001
1.01725877438,2.38034002351,1.28144644988
1.28958487615,0.862346715579,0.94502850457
0.364984099915,2.87120864278,0.850801290308
0.557761342364,4.32273743415,2.68462295738
1.25316421455,2.68178700167,5.09200335481
2.28230449257,0.618741241165,5.46349938522
2.08942415706,2.87123706762,1.60039613495
1.22776396114,5.99976346074,1.72328160589
0.452593225505,6.09701180645,1.43811945296
1.62883085462,1.40762607373,4.13191312369
2.41816666949,5.09812710106,6.0953551705
3.90624439487,7.63331391195,5.53372197329
2.5371275889,2.77260319343,3.96892020912
1.05847478678,3.32684688281,2.69721414333
2.35026646291,3.66232327191,1.67239881555
1.7417280848,0.795412586578,1.27231671229
3.82657928738,1.4887130269,2.42488852595
4.50557393686,2.72135693439,1.55255137274
4.58265882878,3.99810185295,4.4532559115
4.19047522656,2.61270744494,4.58861914316
0.400520994137,0.438597015703,1.4592259701
3.54866883377,2.42527485701,4.06419379806
2.25248753493,5.43890131344,2.44509385217
0.977578074613,6.88230305927,1.72034495083
0.40480188947,3.5106386361,1.55672690201
1.53804746321,4.31026314332,1.27036181536
1.3316841488,4.98606334323,1.84745473315
0.903199450109,2.64076053406,0.677945572059
1.73175470831,6.55244413199,1.71327212059
1.66770899811,5.84052471501,1.67239267213
1.30113336773,3.55292758383,1.49026976869
2.23456736624,4.93150756525,1.08416862987
2.82946001085,4.24336556577,0.0571081818564
0.61620880127,0.514729797714,1.32468091079
2.51942640183,5.55417606025,1.95314162567
2.22900675549,5.48485813353,1.12276384009
1.29851623069,0.89008625822,3.58847786888
5.33458045574,4.13096209544,3.36977892428
6.69975605931,6.39142697051,1.4802026139
2.10606730009,5.34314385362,1.81917654137
4.92070882019,2.26179658889,2.55136498237
5.1619534674,0.552410810683,1.1418974506
1.30162949628,4.62712734583,1.85413652908
4.04989117124,4.69784732389,3.15010027323
0.488933282461,3.67453005815,2.92050312725
3.49622243641,5.09903202696,2.39654191375
2.22337143763,5.89533492786,3.56810161773
0.913777051806,8.1582894217,4.62232978912
2.07774580093,8.3598938818,4.16975508676
0.742211083958,5.96295090523,3.40890226582
1.23359872257,7.38146356796,5.28683923733
2.43504092877,7.26082811958,6.23952258841
5.03230362988,6.27199581883,6.21180088076
2.43125436768,6.13601802634,5.22702114661
0.82744871931,5.98995242363,4.97087249056
0.845775497154,4.51151011046,4.65994621605
1.51516376553,1.38000828406,3.70736317639
5.27761357505,2.85171199563,2.02818311929
7.04534728934,3.23897469099,0.220678515647
5.34311452813,2.74854942122,1.84444418032
4.4548979549,1.65635283191,2.94990542465
3.15136070702,6.40398521066,1.68412676187
2.54927134219,7.94647996083,2.83761903691
5.28652022896,6.44203294851,2.23521657725
7.0540578444,4.46494174329,1.12990279997
3.99519998645,2.23964937069,2.5266236321
2.3356436359,0.203786500936,0.90206133287
1.80910211847,1.98423746319,2.9087373673
2.07527346829,0.95098713169,3.31186339834
1.48101993744,3.23389357038,1.90902922457
2.74220864308,6.81382947623,2.67038846083
1.96041868075,6.25600667371,2.40156079107
1.25726465136,2.3284680577,2.06750550386
2.33873091926,1.59891525158,3.13657308747
2.78229378228,0.235719876668,2.67189029762
2.4059174909,3.04015455507,0.772050803921
1.99791930595,4.16578990619,0.649542678492
1.11335369529,5.65681632258,2.02982863325
2.41251494946,5.39564230512,2.43277619262
4.50727679208,2.73382729241,3.25095072051
3.34554646897,6.07293807852,2.74867440232
2.4045298699,2.41315328141,2.45510319859
2.02950066875,1.8672318262,2.45062952464
1.85930862109,2.09419151177,0.619126486466
2.94600486616,5.72785461285,3.54624657114
3.78981961718,8.53384817929,5.88613924566
2.80944344978,11.6329670798,6.98077299357
2.43604006458,12.184276162,5.60968764511
2.08304027096,4.76869909059,4.65214404169
2.20370410974,5.58934801925,3.88754131616
1.07083195122,5.41442286015,3.62817924474
1.1804352179,4.33156972034,1.42172861843
1.61249903114,9.93635552261,2.80899730773
0.0635995497081,4.80221402685,3.22270200518
1.92723037655,4.76863313532,2.22937882871
2.50991831853,5.68572868333,0.928849538287
1.17894772293,1.04828237687,1.28328567716
3.50751435489,2.54189897097,0.867058784699
4.96120574535,1.36759540643,1.12090090536
2.38452140641,3.56736049584,1.8744746701
6.33833122836,2.45778559738,2.4156949777
9.86036859402,1.9659589159,1.75390888728
9.02648827299,5.19534864358,3.70237117843
6.43864594157,4.37245679369,2.42753544339
3.86133720329,4.84060147792,2.59808082881
3.10062872869,3.71992972685,2.28055011466
1.07370271378,3.78082881245,0.164566751644
2.17292011254,5.64893496448,0.722012518885
3.20716455705,4.89242713888,3.80780774179
1.68564343561,2.47208807923,1.98004744293
2.8219311278,4.0740660859,2.97958895699
3.2427409199,9.02932291647,5.69312948689
3.10070130642,5.90703153919,2.45981887538
5.02785259448,4.89065346774,0.403309510746
2.66629566935,11.4116248669,3.78021752953
5.390534729,8.71094691436,4.72581142804
2.30749673329,2.04301169131,0.400890071561
4.97139304612,4.82451324067,4.92643485848
4.70764444799,14.8086270915,8.8698064139
3.43703759844,25.6296169659,11.800556514
5.58299020338,31.7015610933,13.4405124881
1.70862483807,27.5924257343,8.37313038285
1.54008106434,9.17329281783,4.49143327717
3.22388909969,13.2675820271,3.04340979542
0.922833048172,19.0956419162,7.90166655776
1.38143423766,7.39536414061,4.12621835527
0.426227922603,17.7368376268,7.55473728522
3.18183898747,11.8456755356,6.61657781964
1.64261933494,8.60550669942,3.3971034455
1.05044236712,14.876695047,7.7835823749
2.63505098696,3.20031851556,1.33963005094
1.73129056344,9.90702231363,4.18256144811
1.69884028311,4.3475331767,0.377262757531
0.611050429114,6.14471147279,5.1481809339
4.81724651286,6.34643787998,1.91291006636
5.04210421678,2.96281883794,3.18244375846
9.01090968784,3.53268899271,4.59005206154
13.059359644,3.82727805572,3.21483801959
12.3938461718,5.97229737125,1.71440175448
2.7658055763,2.64365887006,1.50529628612
8.05564475508,3.1485553877,3.10171313726
1.99386320763,4.03622856791,1.08249394753
9.16147492457,0.363282823638,0.379816423584
2.77439207866,3.03849250687,4.03673492198
4.0378814417,1.22181582998,3.19433425549
3.57598378486,3.09560213738,5.35801353501
5.92474778027,1.59827458334,4.09995387538
3.68319636914,2.17588444796,8.19886025807
6.53419713347,1.33930655567,5.92504639975
3.43485061912,2.03838234637,5.62738164834
9.89736637167,2.31165115916,7.25186447562
10.8073350674,2.216039035,18.4042667766
20.5537492836,1.99720663941,12.897950114
